Date,avg_fwd_r5,hit_rate,strategy
2016-07-15,0.0021794350243792503,0.4,random
2016-07-18,0.008811434524803574,0.6,random
2016-07-19,-0.0026939312114049986,0.2,random
2016-07-20,-0.00661012206560303,0.2,random
2016-07-21,0.004380905038775374,0.6,random
2016-07-22,0.0007129501071233779,0.6,random
2016-07-25,-0.007439888814230277,0.6,random
2016-07-26,-0.002628012451992068,0.2,random
2016-07-27,0.001916899399927874,0.8,random
2016-07-28,-0.005696909451944144,0.2,random
2016-07-29,0.006446592301265519,0.6,random
2016-08-01,0.008678764075319135,0.6,random
2016-08-02,0.019982475130627897,1.0,random
2016-08-03,0.02849029511845973,0.8,random
2016-08-04,0.016808862413012715,1.0,random
2016-08-05,0.012480531787580818,0.4,random
2016-08-08,0.00514684637419296,0.6,random
2016-08-09,0.0024791061797219795,0.6,random
2016-08-10,0.009081143247369194,0.6,random
2016-08-11,0.0014336572524601854,0.4,random
2016-08-12,-0.005782016822556723,0.2,random
2016-08-15,-0.011249503052912724,0.0,random
2016-08-16,-0.005846125904401545,0.4,random
2016-08-17,-0.002251643289411032,0.2,random
2016-08-18,-0.0019221569911030078,0.4,random
2016-08-19,-0.008125431031884612,0.2,random
2016-08-22,0.001528622944521807,0.6,random
2016-08-23,-0.00912722949420639,0.2,random
2016-08-24,0.0039039316352952992,0.4,random
2016-08-25,-3.548825499377628e-05,0.6,random
2016-08-26,0.0005760528151297128,0.4,random
2016-08-29,0.0035880144646074142,0.6,random
2016-08-30,0.005746815193393928,0.8,random
2016-08-31,0.011249205981821131,1.0,random
2016-09-01,-0.008627668866156357,0.4,random
2016-09-02,-0.01846035706256217,0.2,random
2016-09-06,-0.014721292745967318,0.2,random
2016-09-07,-0.013799960518943877,0.2,random
2016-09-08,-0.01877415237999438,0.0,random
2016-09-09,0.02185767935781755,0.4,random
2016-09-12,-0.012916817930782809,0.4,random
2016-09-13,0.004028797802481598,0.6,random
2016-09-14,0.014394594151506235,1.0,random
2016-09-15,0.015210730237225144,0.8,random
2016-09-16,0.015414201606106116,1.0,random
2016-09-19,-0.003459046225768736,0.4,random
2016-09-20,0.012703289146984775,0.8,random
2016-09-21,-0.010156417931165817,0.2,random
2016-09-22,-0.014289373181533071,0.0,random
2016-09-23,0.009824707948281186,0.4,random
2016-09-26,0.020976584490470795,1.0,random
2016-09-27,-0.004263264370024844,0.2,random
2016-09-28,-0.013394867330076976,0.2,random
2016-09-29,0.004616426447717892,0.6,random
2016-09-30,-0.002719117780460878,0.4,random
2016-10-03,0.018034534779304168,0.8,random
2016-10-04,0.002418632086003103,0.4,random
2016-10-05,-0.010324560773838832,0.2,random
2016-10-06,-0.018765976194462918,0.0,random
2016-10-07,-0.006764765157050068,0.2,random
2016-10-10,-0.01465863122093567,0.2,random
2016-10-11,0.02079617882777729,0.8,random
2016-10-12,-0.007928961160701853,0.4,random
2016-10-13,0.0333753665354235,0.8,random
2016-10-14,0.020180829702390456,0.6,random
2016-10-17,0.01647142262441812,0.8,random
2016-10-18,-0.0013927411016475544,0.8,random
2016-10-19,-0.00623286095197959,0.4,random
2016-10-20,0.015091551463437481,0.8,random
2016-10-21,0.00519687840502554,0.6,random
2016-10-24,0.002256751616155639,0.6,random
2016-10-25,0.003994938477260157,0.6,random
2016-10-26,-0.02539008893631247,0.0,random
2016-10-27,-0.01663271929686958,0.2,random
2016-10-28,-0.014244255381441695,0.2,random
2016-10-31,-0.002936578940004808,0.6,random
2016-11-01,0.025087641231273362,1.0,random
2016-11-02,0.03686992744628239,1.0,random
2016-11-03,0.06738102315576353,0.8,random
2016-11-04,0.035230099264744075,1.0,random
2016-11-07,0.044941834733118635,0.8,random
2016-11-08,0.006822723372796435,0.6,random
2016-11-09,0.00870071938003325,0.6,random
2016-11-10,0.00688773533881617,0.6,random
2016-11-11,-0.009623460347707957,0.2,random
2016-11-14,-0.00218285923345356,0.4,random
2016-11-15,0.010856333527379025,0.6,random
2016-11-16,0.016490380912203072,0.8,random
2016-11-17,0.0171712379069769,0.8,random
2016-11-18,0.016333847380776634,0.8,random
2016-11-21,0.00546792034441077,0.6,random
2016-11-22,-0.020603269936568292,0.2,random
2016-11-23,0.005975655105940137,0.6,random
2016-11-25,-0.01791901065642012,0.2,random
2016-11-28,0.004089219559679202,0.4,random
2016-11-29,-0.01004077279985427,0.4,random
2016-11-30,0.02571882393516889,0.8,random
2016-12-01,0.012011709490323041,0.6,random
2016-12-02,0.042749216975697515,1.0,random
2016-12-05,0.03235453250943139,1.0,random
2016-12-06,0.03543452693179496,1.0,random
2016-12-07,0.015982887418947912,0.8,random
2016-12-08,0.010574838091753812,0.8,random
2016-12-09,0.01803203880590907,0.8,random
2016-12-12,0.026688361665862748,0.6,random
2016-12-13,0.001338356297118204,0.6,random
2016-12-14,0.012014492858794834,0.8,random
2016-12-15,0.020128161367686314,0.8,random
2016-12-16,0.007247789087402046,0.6,random
2016-12-19,-0.00117436525883734,0.6,random
2016-12-20,-0.009201500678937213,0.0,random
2016-12-21,-0.007882137123324019,0.4,random
2016-12-22,-0.00963163393013875,0.0,random
2016-12-23,-0.0003993673511133222,0.4,random
2016-12-27,0.004370939253561601,0.6,random
2016-12-28,0.010274419269551149,0.6,random
2016-12-29,0.011721560506795358,0.8,random
2016-12-30,0.006222983098125634,0.6,random
2017-01-03,-0.006815975764358528,0.4,random
2017-01-04,0.007690850175460095,0.6,random
2017-01-05,0.0033230331407584357,0.8,random
2017-01-06,-0.00039462369571439113,0.2,random
2017-01-09,0.005086447417920104,0.8,random
2017-01-10,0.005128233814555072,0.8,random
2017-01-11,-0.0008530204610461168,0.6,random
2017-01-12,0.005446301786796548,0.8,random
2017-01-13,0.005345512449441925,0.6,random
2017-01-17,0.011757831045054234,0.6,random
2017-01-18,0.04182176434654346,1.0,random
2017-01-19,0.017246652574250777,1.0,random
2017-01-20,0.007709317402953908,0.6,random
2017-01-23,0.008677746537278841,0.6,random
2017-01-24,0.0037386682856970443,0.6,random
2017-01-25,-0.014183584443855457,0.2,random
2017-01-26,-0.004932473088869393,0.2,random
2017-01-27,0.013060089904851146,0.8,random
2017-01-30,0.011620450851875463,0.8,random
2017-01-31,0.003431173850492386,0.6,random
2017-02-01,0.015684096691013893,0.6,random
2017-02-02,0.020584630819946437,1.0,random
2017-02-03,0.005861439933553081,0.6,random
2017-02-06,0.016222004543882874,1.0,random
2017-02-07,0.009106109418437813,0.8,random
2017-02-08,0.029990930834971462,1.0,random
2017-02-09,0.01807391652179886,0.8,random
2017-02-10,0.02046729395909592,0.8,random
2017-02-13,0.012843774360264005,0.8,random
2017-02-14,0.009995751450262524,0.6,random
2017-02-15,0.009637964027066048,0.8,random
2017-02-16,0.017602974119503446,1.0,random
2017-02-17,0.009498762412046413,0.8,random
2017-02-21,-0.0011285236382878594,0.6,random
2017-02-22,0.013204257322931534,0.8,random
2017-02-23,0.0016034800494342915,0.6,random
2017-02-24,0.01131606227807842,0.6,random
2017-02-27,-0.007221629735069434,0.6,random
2017-02-28,-0.0019067967515610906,0.6,random
2017-03-01,-0.01726920762566042,0.2,random
2017-03-02,-0.007934860999439342,0.2,random
2017-03-03,-0.0024339831596863703,0.4,random
2017-03-06,-0.0017849637261500018,0.6,random
2017-03-07,0.00047314604268704484,0.8,random
2017-03-08,0.0065971836037479695,0.8,random
2017-03-09,0.01275425614040473,1.0,random
2017-03-10,-0.004672919059071035,0.4,random
2017-03-13,0.005419972604712031,0.8,random
2017-03-14,0.0016905809548132477,0.4,random
2017-03-15,-0.01538720729820755,0.4,random
2017-03-16,-0.006920531609580016,0.0,random
2017-03-17,-0.008687894026808918,0.4,random
2017-03-20,-0.011042353032783513,0.0,random
2017-03-21,0.0012077255532022546,0.6,random
2017-03-22,-0.0012107491166034156,0.6,random
2017-03-23,0.01890513017637794,1.0,random
2017-03-24,0.005286547383094109,0.6,random
2017-03-27,0.0041722480543362915,1.0,random
2017-03-28,0.0002049970906487397,0.6,random
2017-03-29,0.0010872162734986367,0.4,random
2017-03-30,-0.014207442356458632,0.4,random
2017-03-31,-0.002864825364925916,0.2,random
2017-04-03,0.003373575722905242,0.6,random
2017-04-04,-0.007435346470033055,0.4,random
2017-04-05,-0.009748839194089354,0.2,random
2017-04-06,-0.009148422379129495,0.2,random
2017-04-07,0.002347181356451822,0.6,random
2017-04-10,-0.0004190752925420371,0.4,random
2017-04-11,-0.021202517185244553,0.4,random
2017-04-12,0.00864344457681938,0.6,random
2017-04-13,0.022932666190243367,0.8,random
2017-04-17,0.026009144018560536,0.8,random
2017-04-18,0.0257809585771406,1.0,random
2017-04-19,0.022450240516180876,0.8,random
2017-04-20,0.01995037701392981,0.8,random
2017-04-21,0.005412199724450439,0.8,random
2017-04-24,-0.004502555721373725,0.4,random
2017-04-25,-0.005753938919554935,0.4,random
2017-04-26,0.012581511318505179,0.8,random
2017-04-27,-0.00302586019067026,0.4,random
2017-04-28,0.0044610282309216044,0.6,random
2017-05-01,0.0033747840998388234,0.6,random
2017-05-02,-0.00292233244817397,0.2,random
2017-05-03,-0.001052173390949296,0.4,random
2017-05-04,0.001671821546638408,0.4,random
2017-05-05,-0.010491667021654027,0.2,random
2017-05-08,0.004629241094542169,0.6,random
2017-05-09,0.053280587884653285,0.4,random
2017-05-10,-0.013414642812069121,0.2,random
2017-05-11,-0.027322039721915735,0.0,random
2017-05-12,-0.009746850525485785,0.2,random
2017-05-15,-0.007844554106991742,0.6,random
2017-05-16,0.011142946973267032,0.6,random
2017-05-17,0.0026416840562328405,0.8,random
2017-05-18,0.02299018032781892,1.0,random
2017-05-19,0.01505330684709234,0.8,random
2017-05-22,0.006420709042572059,0.6,random
2017-05-23,0.011046048892288152,0.8,random
2017-05-24,0.004019540229261565,0.8,random
2017-05-25,0.009076278089524293,1.0,random
2017-05-26,-0.004161934033434167,0.4,random
2017-05-30,0.009429171420643123,0.8,random
2017-05-31,0.013320635472647146,0.8,random
2017-06-01,0.013878045486691071,0.8,random
2017-06-02,0.00893894035409033,0.6,random
2017-06-05,0.0014894108100305115,0.4,random
2017-06-06,0.01731147988196169,0.6,random
2017-06-07,0.008503204232835838,0.6,random
2017-06-08,0.0006473949953647917,0.4,random
2017-06-09,0.01648642952911783,0.8,random
2017-06-12,0.003415023698349162,0.6,random
2017-06-13,-0.001421998192809726,0.8,random
2017-06-14,-0.00019215383783646178,0.6,random
2017-06-15,0.004507721288493416,0.6,random
2017-06-16,-0.00833760596132671,0.4,random
2017-06-19,-0.01304472076608083,0.2,random
2017-06-20,-0.00998529843728151,0.2,random
2017-06-21,0.0010183080370634423,0.4,random
2017-06-22,-0.02018343222228445,0.4,random
2017-06-23,0.013396395519612914,0.2,random
2017-06-26,-0.01643796650994689,0.0,random
2017-06-27,0.0017885126036318421,0.6,random
2017-06-28,-0.005125528593776884,0.4,random
2017-06-29,0.009244678201752699,1.0,random
2017-06-30,-0.001454388320684652,0.4,random
2017-07-03,-0.0022266724247648195,0.4,random
2017-07-05,0.0326937861519506,0.8,random
2017-07-06,0.012006629474655828,0.8,random
2017-07-07,0.029542716153428693,0.6,random
2017-07-10,0.007383722761447387,0.8,random
2017-07-11,0.01290591416060911,1.0,random
2017-07-12,0.006937294536544236,0.8,random
2017-07-13,0.016420722270835287,0.8,random
2017-07-14,0.0022346553400100612,0.6,random
2017-07-17,0.007988563494713153,0.8,random
2017-07-18,-0.006645606027064321,0.6,random
2017-07-19,0.01275685730915035,0.8,random
2017-07-20,0.005410652858221665,0.6,random
2017-07-21,0.022442701808877707,0.8,random
2017-07-24,0.009688766144380013,0.6,random
2017-07-25,0.0027198442487699425,0.6,random
2017-07-26,0.016299400902890237,0.8,random
2017-07-27,0.017999102554406954,0.8,random
2017-07-28,0.01717690456116867,1.0,random
2017-07-31,0.018792596711157517,1.0,random
2017-08-01,0.00609038802126991,0.6,random
2017-08-02,0.00669431064930559,0.8,random
2017-08-03,-0.018802643355997194,0.0,random
2017-08-04,-0.006587838596040507,0.0,random
2017-08-07,0.0017544744692587154,0.4,random
2017-08-08,-0.0007389640734685177,0.4,random
2017-08-09,0.005259296971774963,0.6,random
2017-08-10,0.006245625795562293,0.8,random
2017-08-11,-0.003798998978419621,0.6,random
2017-08-14,-0.013147960091078149,0.4,random
2017-08-15,-0.016467084989297588,0.2,random
2017-08-16,-0.014150514718906182,0.2,random
2017-08-17,0.003996127164463581,0.8,random
2017-08-18,0.00991212067506042,0.8,random
2017-08-21,0.010122431412405274,1.0,random
2017-08-22,0.004969288136583904,0.8,random
2017-08-23,-0.010010742060075262,0.2,random
2017-08-24,0.014839422029280059,0.8,random
2017-08-25,0.009526516887705339,0.8,random
2017-08-28,-0.006591324829707324,0.6,random
2017-08-29,0.018589696344991878,0.8,random
2017-08-30,-0.0018497789558162615,0.6,random
2017-08-31,-0.004777492724865362,0.4,random
2017-09-01,-0.00013236638027442905,0.4,random
2017-09-05,0.024678449550852834,1.0,random
2017-09-06,0.019733917861445516,1.0,random
2017-09-07,0.013396298820225416,1.0,random
