Date,mean_excess_5d,hit_rate_excess,n_picks
2022-09-30,-0.009654337084609877,0.2,5
2022-10-03,0.007047171304074118,0.5,2
2022-10-10,-0.003595662993420845,0.0,1
2022-10-11,0.028940257571378768,0.6,5
2022-10-12,0.010848974753934426,0.8,5
2022-10-28,-0.08763216320628986,0.0,1
2022-10-31,-0.10005446647542149,0.0,1
2022-11-01,-0.02709170688178425,0.5,2
2022-11-02,-0.0629413707041998,0.0,1
2022-11-03,0.018257047536271553,1.0,1
2022-11-04,0.04716072570852078,1.0,3
2022-11-07,0.04427815527981934,1.0,3
2022-11-08,0.03238799372492296,1.0,1
2022-11-09,0.03611822744945403,1.0,2
2022-11-14,0.00803723007492918,1.0,1
2022-11-15,0.036381350129957024,1.0,1
2022-11-16,0.0179352545955056,1.0,1
2022-11-17,0.022773836804478975,1.0,1
2022-12-05,-0.004520940465737144,0.0,1
2022-12-06,-0.003035547802912486,0.0,1
2022-12-07,0.01685397973444669,1.0,1
2022-12-08,0.01906398674796994,1.0,1
2022-12-09,0.029738350204914443,1.0,1
2022-12-19,0.002438731869481625,0.75,4
2022-12-20,-0.01792152044078882,0.5,2
2023-01-04,-0.052646091998926337,0.0,1
2023-01-05,-0.03468466963348238,0.0,1
2023-01-06,-0.02772770559547022,0.0,1
2023-01-09,-0.035712510203017134,0.0,1
2023-01-10,-0.022412202477646193,0.0,1
2023-01-13,-0.03486702660768115,0.0,1
2023-01-19,-0.043724190437503974,0.3333333333333333,3
2023-01-20,-0.018044740228903938,0.6666666666666666,3
2023-01-23,0.003186057262753117,0.5,2
2023-01-24,-0.013370013553618887,0.0,2
2023-01-25,-0.00015687852191437202,0.0,1
2023-01-27,-0.039595813766980736,0.0,1
2023-01-30,-0.0014585595469678303,0.5,2
2023-02-02,0.03149464056899387,1.0,2
2023-02-09,0.005634772217072925,0.5,2
2023-02-21,-0.012829878627623192,0.5,2
2023-02-22,-0.005440722397854462,0.3333333333333333,3
2023-02-23,0.008124703959162316,0.5,2
2023-02-24,0.008373298526096251,0.5,2
2023-02-27,0.008657468730738138,0.5,2
2023-03-01,-0.008033108050766291,0.0,1
2023-03-02,0.007774045276822239,1.0,1
2023-03-09,-0.014963359996560177,0.0,2
2023-03-10,-0.060684076164319235,0.0,5
2023-03-13,-0.0383747112254087,0.0,5
2023-03-14,-0.026295689114222087,0.0,4
2023-03-15,-0.0016818717857743025,0.4,5
2023-03-16,0.008710148801689466,1.0,2
2023-03-17,-0.00025871166340091234,0.5,2
2023-04-19,0.016930780683901303,1.0,1
2023-04-20,0.0015859739877236434,0.5,2
2023-04-21,0.0018365433704852219,0.5,2
2023-04-24,0.03641661435619703,1.0,1
2023-04-25,-0.00406435248775372,0.5,2
2023-05-12,-0.0240373726647074,0.0,1
2023-05-15,-0.025194480421690035,0.0,1
2023-05-16,-0.04878808800768947,0.0,2
2023-05-17,-0.029913138725161437,0.0,1
2023-05-22,-0.037130766106877856,0.0,3
2023-05-23,-0.04330588150454584,0.0,1
2023-05-24,-0.050662550113283134,0.0,3
2023-05-25,-0.023731489904481595,0.0,5
2023-05-26,-0.008883684817948989,0.0,3
2023-05-30,-0.010988026255611016,0.0,1
2023-05-31,0.03970754523202136,1.0,2
2023-06-15,0.04506237591882867,1.0,1
